sid,true_eb_eV,pred_eb_eV,target_seed42,b21_seed42_pred_eV,target_seed123,b21_seed123_pred_eV,target_seed456,b21_seed456_pred_eV,b21_three_seed_ensemble_pred_eV,cheap_abs_error_eV,b21_ensemble_abs_error_eV,abs_error_delta_cheap_minus_b21_ensemble_eV
D-28_A-2,1.1753608428274211,1.1235764,1.1753608,1.1237497,1.1753608,1.0998057,1.1753608,1.0762258,1.0999270666666667,0.05178444282742123,0.07543377616075442,-0.02364933333333319
D-3_A-79,0.6673942337508862,0.6983261,0.6673942,0.64247775,0.6673942,0.7012525,0.6673942,0.6730064,0.67224555,0.030931866249113704,0.004851316249113724,0.02608054999999998
D-154_A-377,0.9928268638893336,0.9973739,0.9928269,1.050162,0.9928269,1.0162771,0.9928269,1.028658,1.0316990333333333,0.004547036110666425,0.03887216944399974,-0.03432513333333331
D-132_A-36,0.9015054516477978,0.95573115,0.9015055,1.080181,0.9015055,1.0722538,0.9015055,0.99738395,1.0499395833333334,0.054225698352202145,0.14843413168553554,-0.0942084333333334
D-108_A-3,0.9557727305040824,0.9518659,0.95577276,0.9557489,0.95577276,0.8371159,0.95577276,0.8473604,0.8800750666666667,0.003906830504082359,0.07569766383741572,-0.07179083333333336
D-89_A-195,0.6531510167215576,0.6741678,0.65315104,0.68298995,0.65315104,0.6443682,0.65315104,0.63462424,0.65399413,0.021016783278442364,0.0008431132784423312,0.020173670000000032
D-42_A-117,0.6324081657203303,0.59571147,0.63240814,0.5815067,0.63240814,0.5871124,0.63240814,0.6122459,0.5936216666666666,0.0366966957203303,0.038786499053663714,-0.0020898033333334176
D-24_A-158,0.66426881167349,0.64219296,0.6642688,0.6436391,0.6642688,0.5888761,0.6642688,0.6506423,0.6277191666666666,0.02207585167348991,0.03654964500682334,-0.014473793333333429
D-97_A-345,0.8741230224025494,0.9548672,0.87412304,0.9476125,0.87412304,0.9256841,0.87412304,0.8469535,0.9067500333333333,0.08074417759745067,0.032627010930783906,0.048117166666666766
D-139_A-294,0.7812311244405309,0.7380836,0.7812311,0.7178924,0.7812311,0.6027655,0.7812311,0.66781306,0.6628236533333333,0.04314752444053094,0.11840747110719763,-0.07525994666666669
D-22_A-169,0.6639111763113997,0.8090038,0.66391116,0.700482,0.66391116,0.72991097,0.66391116,0.69829583,0.7095629333333333,0.14509262368860032,0.04565175702193358,0.09944086666666674
D-5_A-141,0.901614297192782,0.9154674,0.9016143,0.83170855,0.9016143,0.8979479,0.9016143,0.9030913,0.8775825833333334,0.013853102807218076,0.024031713859448578,-0.010178611052230502
D-119_A-18,1.2064051471932011,1.1028533,1.2064052,1.0655057,1.2064052,1.085561,1.2064052,1.1420975,1.0977214,0.1035518471932011,0.10868374719320117,-0.005131900000000078
D-44_A-69,0.5193331938455732,0.5889379,0.5193332,0.6123074,0.5193332,0.57197875,0.5193332,0.58019155,0.5881592333333333,0.06960470615442682,0.06882603948776012,0.0007786666666667053
D-40_A-134,0.7193835308442925,0.65990657,0.71938354,0.6422286,0.71938354,0.6443733,0.71938354,0.63178015,0.6394606833333333,0.05947696084429255,0.07992284751095924,-0.02044588666666669
D-152_A-83,0.7657983810981633,0.78172195,0.7657984,0.6403948,0.7657984,0.6600609,0.7657984,0.6873419,0.6625991999999999,0.01592356890183666,0.1031991810981634,-0.08727561219632674
D-164_A-19,0.838748220282765,0.8978677,0.8387482,0.86396015,0.8387482,0.83454853,0.8387482,0.8640255,0.8541780600000001,0.05911947971723508,0.015429839717235105,0.043689639999999974
D-24_A-103,0.811155874629333,0.7417696,0.81115586,0.7943882,0.81115586,0.7065671,0.81115586,0.73941004,0.7467884466666667,0.069386274629333,0.06436742796266637,0.005018846666666632
D-120_A-143,0.7109169023808979,0.7124753,0.7109169,0.6360251,0.7109169,0.80143183,0.7109169,0.6847693,0.7074087433333333,0.0015583976191021476,0.0035081590475646296,-0.001949761428462482
D-121_A-202,0.7187926550286653,0.74141854,0.7187927,0.9493172,0.7187927,0.78657895,0.7187927,0.7680013,0.8346324833333333,0.022625884971334664,0.11583982830466799,-0.09321394333333333
D-135_A-342,0.9832484559307458,0.9794781,0.9832485,0.9433342,0.9832485,0.97719556,0.9832485,1.0066588,0.9757295200000001,0.0037703559307458168,0.007518935930745707,-0.0037485799999998903
D-83_A-173,0.6082755534610312,0.66798115,0.60827553,0.6667936,0.60827553,0.6865624,0.60827553,0.68521786,0.67952462,0.059705596538968786,0.07124906653896879,-0.01154347
D-22_A-245,0.8259355447017969,0.80482984,0.82593554,0.8256905,0.82593554,0.81861734,0.82593554,0.7636162,0.8026413466666668,0.021105704701796846,0.02329419803513011,-0.0021884933333332635
D-86_A-353,0.8874099535723762,0.8951973,0.8874099,0.90790546,0.8874099,0.8822889,0.8874099,0.8821356,0.8907766533333333,0.007787346427623798,0.003366699760957159,0.004420646666666639
D-154_A-59,0.462375875091828,0.6888422,0.46237588,0.6189339,0.46237588,0.5752889,0.46237588,0.6530901,0.6157709666666666,0.22646632490817198,0.15339509157483866,0.07307123333333332
D-96_A-122,0.6164000959259048,0.91447246,0.6164001,0.88503885,0.6164001,0.7974566,0.6164001,0.7407409,0.80774545,0.2980723640740952,0.19134535407409514,0.10672701000000007
D-96_A-175,0.6195488420486547,0.61938244,0.61954886,0.6787077,0.61954886,0.7470442,0.61954886,0.7183049,0.7146856,0.00016640204865470132,0.09513675795134535,-0.09497035590269065
D-97_A-283,0.6911225625573877,0.5966672,0.6911226,0.655841,0.6911226,0.6278568,0.6911226,0.6417905,0.6418294333333333,0.09445536255738773,0.04929312922405438,0.04516223333333336
D-3_A-200,1.0000650926307664,0.8651773,1.0000651,0.8522656,1.0000651,0.8718343,1.0000651,0.85544574,0.8598485466666667,0.13488779263076633,0.14021654596409971,-0.00532875333333338
D-124_A-156,0.6199064774107449,0.6269898,0.6199065,0.5934789,0.6199065,0.6136632,0.6199065,0.5978125,0.6016515333333333,0.007083322589255148,0.018254944077411572,-0.011171621488156425
D-30_A-367,0.6636701611760781,0.72724164,0.6636702,0.7373041,0.6636702,0.7096749,0.6636702,0.78457475,0.74385125,0.06357147882392189,0.08018108882392183,-0.01660960999999994
D-29_A-21,1.1072235316674672,1.160318,1.1072235,1.0684314,1.1072235,1.0377662,1.1072235,1.0451305,1.0504426999999998,0.05309446833253273,0.05678083166746739,-0.0036863633349346614
D-84_A-169,1.0067824176926332,0.71328634,1.0067824,0.7774303,1.0067824,0.730308,1.0067824,0.7409327,0.7495569999999999,0.2934960776926332,0.2572254176926333,0.0362706599999999
D-30_A-167,0.7956376097873353,0.9425803,0.7956376,0.9749943,0.7956376,0.90503454,0.7956376,0.85467446,0.9115677666666667,0.1469426902126647,0.11593015687933139,0.031012533333333314
D-154_A-126,0.7579537271775342,0.74128705,0.7579537,0.77202237,0.7579537,0.74977314,0.7579537,0.6754807,0.7324254033333334,0.016666677177534228,0.025528323844200784,-0.008861646666666556
D-28_A-190,0.6951265236764402,0.9311068,0.69512653,0.7740395,0.69512653,0.7218651,0.69512653,0.77623415,0.7573795833333333,0.23598027632355978,0.062253059656893095,0.17372721666666668
D-122_A-56,0.616252376971998,0.6165346,0.61625236,0.6157148,0.61625236,0.57072204,0.61625236,0.56468487,0.5837072366666667,0.000282223028002071,0.03254514030533129,-0.03226291727732922
D-34_A-44,0.574712252197051,0.6830356,0.5747123,0.6956787,0.5747123,0.74297845,0.5747123,0.70799184,0.7155496633333334,0.10832334780294894,0.14083741113628234,-0.0325140633333334
D-24_A-366,0.8633550881309227,0.8735824,0.8633551,0.7550602,0.8633551,0.7307898,0.8633551,0.7943306,0.7600602,0.010227311869077327,0.10329488813092269,-0.09306757626184536
D-118_A-135,0.6387678554201068,0.62426454,0.63876784,0.650427,0.63876784,0.61197877,0.63876784,0.62478685,0.6290642066666666,0.014503315420106855,0.009703648753440208,0.0047996666666666465
D-44_A-151,0.5369972708601118,0.57105553,0.53699726,0.5766797,0.53699726,0.5806985,0.53699726,0.5719429,0.5764403666666668,0.034058259139888136,0.03944309580655492,-0.005384836666666781
D-87_A-97,0.554342585921483,0.58382285,0.55434257,0.564191,0.55434257,0.56277776,0.55434257,0.569955,0.5656412533333334,0.029480264078517004,0.011298667411850372,0.018181596666666633
D-23_A-233,0.8655242243488172,0.8024797,0.86552423,0.7652185,0.86552423,0.76488245,0.86552423,0.8378334,0.78931145,0.06304452434881713,0.07621277434881712,-0.013168249999999992
D-5_A-119,0.948153542355206,0.8600709,0.94815356,0.72425807,0.94815356,0.8141824,0.94815356,0.73423624,0.7575589033333333,0.08808264235520602,0.19059463902187268,-0.10251199666666666
D-100_A-26,1.021989695263248,1.0248693,1.0219897,1.0857975,1.0219897,1.144742,1.0219897,1.0353384,1.0886259666666667,0.002879604736752084,0.06663627140341877,-0.06375666666666668
D-122_A-177,0.9503693266638076,0.65415645,0.9503693,0.93833387,0.9503693,0.77294207,0.9503693,0.78602386,0.8324332666666668,0.2962128766638076,0.11793605999714074,0.17827681666666684
D-134_A-377,0.9057815266293102,0.95940626,0.9057815,1.024503,0.9057815,1.0190918,0.9057815,1.0928761,1.0454903,0.05362473337068974,0.13970877337068976,-0.08608404000000003
D-102_A-44,0.6127459954871577,0.66909456,0.612746,0.6748918,0.612746,0.69118905,0.612746,0.71132946,0.6924701033333333,0.056348564512842314,0.07972410784617556,-0.02337554333333325
D-134_A-167,0.6592930153313664,0.7117255,0.659293,0.6865332,0.659293,0.6302159,0.659293,0.64873314,0.6551607466666667,0.052432484668633594,0.004132268664699734,0.04830021600393386
D-101_A-320,0.7750424777400148,0.6152284,0.7750425,0.67837346,0.7750425,0.6289671,0.7750425,0.6197902,0.64237692,0.15981407774001477,0.13266555774001476,0.02714852000000001
D-143_A-124,0.952810576744162,0.70379746,0.9528106,0.63436747,0.9528106,0.67392755,0.9528106,0.60128367,0.63652623,0.24901311674416204,0.31628434674416206,-0.06727123000000002
D-24_A-137,0.8758101283498005,0.7535598,0.87581015,0.76406527,0.87581015,0.77744997,0.87581015,0.7195661,0.75369378,0.12225032834980054,0.12211634834980056,0.000133979999999978
D-129_A-185,0.7425831812894435,0.8257819,0.74258316,0.7933639,0.74258316,0.94119203,0.74258316,0.8718072,0.86878771,0.08319871871055651,0.12620452871055654,-0.04300581000000003
D-153_A-344,1.0642606401259445,1.0401782,1.0642606,1.0044607,1.0642606,1.0613878,1.0642606,1.0907472,1.052198566666667,0.024082440125944515,0.012062073459277567,0.012020366666666948
D-140_A-314,0.9046464230887634,0.7503273,0.9046464,0.73073745,0.9046464,0.7973849,0.9046464,0.8336531,0.7872584833333333,0.1543191230887634,0.11738793975543016,0.03693118333333323
D-30_A-36,1.0656756322107357,1.1244156,1.0656756,1.0946853,1.0656756,1.0926288,1.0656756,1.1362666,1.1078602333333334,0.05873996778926438,0.0421846011225977,0.016555366666666682
D-3_A-28,1.5465241512226977,1.4981048,1.5465242,1.3296655,1.5465242,1.2042698,1.5465242,1.1265222,1.2201525,0.048419351222697804,0.32637165122269773,-0.27795229999999993
D-29_A-343,1.1046967600874824,1.0865408,1.1046968,1.2023118,1.1046968,1.2033165,1.1046968,1.1610683,1.1888988666666667,0.018155960087482326,0.08420210657918425,-0.06604614649170193
D-99_A-367,0.5401537916646463,0.55153525,0.5401538,0.5052017,0.5401538,0.53935635,0.5401538,0.5605135,0.53502385,0.011381458335353756,0.005129941664646309,0.0062515166707074465
D-141_A-60,0.5771923756863283,0.6368394,0.57719237,0.6361624,0.57719237,0.63481534,0.57719237,0.6073539,0.6261105466666667,0.05964702431367175,0.04891817098033835,0.010728853333333399
D-100_A-86,0.6012005930370742,0.7641587,0.6012006,0.6834587,0.6012006,0.672498,0.6012006,0.709479,0.6884785666666667,0.16295810696292579,0.08727797362959255,0.07568013333333323
D-25_A-69,0.5352712915039377,0.6792341,0.5352713,0.6286806,0.5352713,0.632618,0.5352713,0.6620395,0.6411127,0.14396280849606224,0.10584140849606227,0.03812139999999997
D-34_A-17,0.9095444726130412,0.90690774,0.90954447,0.9384006,0.90954447,0.94419134,0.90954447,0.9047525,0.9291148133333333,0.002636732613041204,0.01957034072029218,-0.016933608107250975
D-23_A-11,1.0423982349477392,1.0017225,1.0423982,1.014001,1.0423982,1.0479395,1.0423982,1.0385946,1.0335117,0.04067573494773913,0.008886534947739166,0.03178919999999996
D-90_A-276,0.8351718666618637,0.88648075,0.8351719,0.8109846,0.8351719,0.71906877,0.8351719,0.7437855,0.75794629,0.051308883338136324,0.07722557666186369,-0.02591669332372737
D-164_A-16,1.0118281861708178,1.0363383,1.0118282,0.94151354,1.0118282,0.9629493,1.0118282,0.9601073,0.9548567133333332,0.024510113829182112,0.056971472837484605,-0.03246135900830249
D-108_A-267,0.8355683754328765,0.7150115,0.83556837,0.91191745,0.83556837,0.736981,0.83556837,0.7422457,0.7970480499999999,0.12055687543287652,0.038520325432876645,0.08203654999999987
D-7_A-11,1.3070017548037265,1.2345471,1.3070017,1.23305,1.3070017,1.252658,1.3070017,1.2228478,1.2361852666666666,0.07245465480372659,0.07081648813705987,0.0016381666666667183
D-99_A-29,0.731340991428958,0.7401476,0.731341,0.848402,0.731341,0.77259433,0.731341,0.81785834,0.8129515566666666,0.008806608571041985,0.0816105652377086,-0.07280395666666661
D-124_A-1,0.9646280930567056,0.9147703,0.9646281,0.88330746,0.9646281,0.89440525,0.9646281,0.86979413,0.8825022800000001,0.04985779305670557,0.08212581305670552,-0.03226801999999995
D-142_A-59,0.5639598672889936,0.6048471,0.5639599,0.5641273,0.5639599,0.5545,0.5639599,0.6042446,0.5742906333333333,0.04088723271100636,0.01033076604433969,0.03055646666666667
D-127_A-165,0.9214941585159222,0.70116395,0.9214942,0.76937175,0.9214942,0.7856442,0.9214942,0.813468,0.78949465,0.22033020851592222,0.13199950851592224,0.08833069999999998
D-89_A-153,0.791524803123299,0.7659061,0.7915248,0.73370564,0.7915248,0.74930847,0.7915248,0.7331853,0.7387331366666667,0.025618703123298947,0.05279166645663225,-0.0271729633333333
D-90_A-152,0.5603601896227386,0.6132663,0.5603602,0.5499439,0.5603602,0.5767009,0.5603602,0.5708133,0.5658193666666667,0.05290611037726145,0.005459177043928065,0.047446933333333385
D-113_A-257,0.9331173077838512,0.87255555,0.93311733,0.87057483,0.93311733,0.9759954,0.93311733,0.9117861,0.9194521099999999,0.0605617577838512,0.013665197783851224,0.046896559999999976
D-152_A-352,1.14640792786169,1.2528784,1.146408,1.1492361,1.146408,1.1889832,1.146408,1.1312126,1.1564773,0.10647047213830985,0.010069372138309829,0.09640110000000002
D-101_A-129,0.5935658555246285,0.5936532,0.5935659,0.5911286,0.5935659,0.6120918,0.5935659,0.6082578,0.6038260666666666,8.734447537150913e-05,0.010260211142038123,-0.010172866666666613
D-45_A-60,0.6190745864597961,0.6085455,0.6190746,0.5882578,0.6190746,0.5707598,0.6190746,0.5815524,0.58019,0.010529086459796111,0.03888458645979609,-0.028355499999999978
D-93_A-47,0.7949845365174316,0.7845021,0.7949845,0.6409576,0.7949845,0.6230223,0.7949845,0.6244118,0.6294639000000001,0.010482436517431637,0.16552063651743154,-0.1550381999999999
D-29_A-35,1.1432591817389397,1.1142658,1.1432592,1.1642605,1.1432592,1.097306,1.1432592,1.072922,1.1114961666666667,0.028993381738939616,0.03176301507227297,-0.0027696333333333545
D-3_A-167,0.8750482095349129,0.76025015,0.8750482,0.624552,0.8750482,0.649118,0.8750482,0.6945679,0.6560793,0.11479805953491296,0.21896890953491288,-0.10417084999999993
D-153_A-75,0.7656351127806874,0.691006,0.76563513,0.7485485,0.76563513,0.7567554,0.76563513,0.6907871,0.7320303333333333,0.0746291127806874,0.03360477944735407,0.04102433333333333
D-83_A-86,0.5763449353718103,0.6768903,0.5763449,0.6372261,0.5763449,0.6271112,0.5763449,0.68093777,0.6484250233333334,0.10054536462818964,0.0720800879615231,0.02846527666666654
D-101_A-95,0.6575748106569769,0.6648007,0.65757483,0.59055436,0.65757483,0.59519494,0.65757483,0.60510385,0.5969510499999999,0.007225889343023151,0.060623760656976944,-0.05339787131395379
D-129_A-177,0.6258696583395086,0.61857635,0.62586963,0.5534603,0.62586963,0.55937207,0.62586963,0.5885068,0.5671130566666667,0.007293308339508586,0.05875660167284191,-0.051463293333333326
D-141_A-323,0.5008294511983015,0.77341336,0.50082946,0.570091,0.50082946,0.6388577,0.50082946,0.6163914,0.6084467,0.2725839088016986,0.10761724880169854,0.16496666000000004
D-124_A-141,0.8277703696029548,0.7183026,0.82777035,0.73315585,0.82777035,0.7612201,0.82777035,0.72747505,0.740617,0.10946776960295479,0.08715336960295483,0.022314399999999956
D-5_A-155,0.7929242458445211,0.69008434,0.7929242,0.8045591,0.7929242,0.8766328,0.7929242,0.8883511,0.8565143333333333,0.10283990584452118,0.06359008748881212,0.039249818355709065
D-141_A-313,0.6585855192889707,0.6710531,0.65858555,0.61040926,0.65858555,0.6110618,0.65858555,0.58401835,0.6018298033333332,0.012467580711029269,0.05675571595563744,-0.04428813524460817
D-143_A-16,0.8832038507269248,0.9486299,0.88320386,0.9851366,0.88320386,0.9301708,0.88320386,0.92652524,0.9472775466666667,0.06542604927307527,0.06407369593974199,0.0013523533333332782
D-134_A-345,0.9283125544409884,0.9370686,0.92831254,1.0634538,0.92831254,0.99211,0.92831254,1.009312,1.0216252666666665,0.00875604555901166,0.09331271222567816,-0.0845566666666665
D-35_A-168,0.7092220217518621,0.6115534,0.709222,0.55539715,0.709222,0.5898271,0.709222,0.58467746,0.5766339033333333,0.09766862175186208,0.1325881184185288,-0.034919496666666716
D-22_A-54,0.6522413789527632,0.6670879,0.65224135,0.60645497,0.65224135,0.63897234,0.65224135,0.6242157,0.6232143366666668,0.014846521047236716,0.029027042286096427,-0.014180521238859711
D-100_A-228,0.768216307133164,0.79908967,0.7682163,0.77597964,0.7682163,0.80050766,0.7682163,0.74538517,0.7739574899999999,0.03087336286683595,0.005741182866835892,0.02513218000000006
D-118_A-261,0.617185338786146,0.65713155,0.61718535,0.7023611,0.61718535,0.6443224,0.61718535,0.6338159,0.6601664666666666,0.039946211213854,0.04298112788052055,-0.003034916666666554
D-45_A-52,0.6799658941965326,0.6586352,0.6799659,0.6149962,0.6799659,0.6701951,0.6799659,0.6117331,0.6323081333333334,0.021330694196532662,0.04765776086319928,-0.02632706666666662
D-143_A-25,0.958750433627572,0.9053775,0.9587504,0.8911718,0.9587504,0.86745906,0.9587504,0.8994292,0.88602002,0.053372933627572006,0.07273041362757193,-0.019357479999999927
D-84_A-26,0.8683231097912616,0.99448425,0.8683231,0.82004046,0.8683231,0.8525995,0.8683231,0.8941045,0.8555814866666666,0.12616114020873836,0.012741623124595036,0.11341951708414333
D-85_A-29,0.940394409934207,0.90960723,0.9403944,0.9421085,0.9403944,0.9460506,0.9403944,0.94066477,0.9429412899999999,0.030787179934206987,0.0025468800657929558,0.02824029986841403
D-87_A-9,0.8425344903118495,0.9298276,0.8425345,0.9522288,0.8425345,0.9981838,0.8425345,0.93014586,0.9601861533333333,0.08729310968815052,0.11765166302148389,-0.03035855333333337
D-96_A-103,0.6957640475827749,0.7279662,0.69576406,0.726992,0.69576406,0.61631906,0.69576406,0.65071154,0.6646742,0.03220215241722513,0.031089847582774888,0.0011123048344502395
D-124_A-35,0.9689585908107098,0.91122264,0.9689586,0.91984963,0.9689586,0.94760656,0.9689586,0.9644964,0.9439841966666668,0.05773595081070981,0.02497439414404301,0.0327615566666668
D-139_A-6,1.0363028844286375,1.0752532,1.0363029,0.99908125,1.0363029,0.922064,1.0363029,1.0196954,0.9802802166666668,0.038950315571362415,0.056022667761970735,-0.01707235219060832
D-129_A-255,0.8172123517395116,0.76937085,0.81721234,0.70454156,0.81721234,0.71766555,0.81721234,0.7546952,0.7256341033333333,0.047841501739511516,0.09157824840617823,-0.043736746666666715
